Process ID=1508,Messaging Broker Name=AISEmbeddedBroker,Broker Memory Limit=52428800,Broker Store Limit=1073741824
Time,CPU Usage,Threads,Handles,Private Bytes,Virtual Bytes,Available Bytes,Broker Memory Usage,Broker Store Usage,Total Messages Enqueued,Total Messages Dequeued,Number of Pending Messages,Number of Queues,Number of Topics,Total CPU Usage, Process - IO Read Operations/sec, Process - IO Write Operations/sec, System - File Read Operations/sec, System - File Write Operations/sec
2017-Feb-07 16:47:12.793,0.000,108,2180,20553498624,27988037632,2830372864,0,1,0,0,0,0,0,12.607,0,7,95,36
2017-Feb-07 16:47:22.808,0.000,109,2180,20553527296,27990134784,2831319040,0,1,0,0,0,0,0,6.844,0,6,65,18
2017-Feb-07 16:47:32.823,0.156,109,2180,20553527296,27990134784,2832240640,0,1,0,0,0,0,0,4.663,0,6,56,9
2017-Feb-07 16:47:42.838,0.000,109,2180,20553527296,27990134784,2832232448,0,1,0,0,0,0,0,6.065,0,6,47,8
2017-Feb-07 16:47:52.853,3.115,109,2182,20553527296,27990134784,2832928768,0,1,0,0,0,0,0,9.336,0,6,56,10
2017-Feb-07 16:48:02.868,0.000,109,2182,20553527296,27990134784,2834399232,0,1,0,0,0,0,0,3.417,0,6,45,8
2017-Feb-07 16:48:12.867,0.468,109,2182,20553527296,27990134784,2828406784,0,1,0,0,0,0,0,50.537,0,8,725,12
2017-Feb-07 16:48:22.882,0.000,109,2182,20553527296,27990134784,2833059840,0,1,0,0,0,0,0,37.374,0,6,583,30
2017-Feb-07 16:48:32.897,0.000,108,2180,20553502720,27988037632,2833932288,0,1,0,0,0,0,0,3.884,0,6,52,9
2017-Feb-07 16:48:42.912,0.000,108,2180,20553502720,27988037632,2834956288,0,1,0,0,0,0,0,6.688,0,6,48,8
2017-Feb-07 16:48:52.927,3.115,109,2180,20553527296,27990134784,2835537920,0,1,0,0,0,0,0,7.934,0,6,56,9
2017-Feb-07 16:49:02.942,0.000,109,2180,20553527296,27990134784,2835255296,0,1,0,0,0,0,0,2.949,0,6,49,8
2017-Feb-07 16:49:12.957,0.000,109,2180,20553527296,27990134784,2835058688,0,1,0,0,0,0,0,4.195,0,7,40,10
2017-Feb-07 16:49:22.972,0.000,109,2182,20553527296,27990134784,2835124224,0,1,0,0,0,0,0,5.597,0,3,31,15
2017-Feb-07 16:49:32.987,0.000,109,2182,20553527296,27990134784,2835984384,0,1,0,0,0,0,0,3.728,0,6,20,9
2017-Feb-07 16:49:42.987,0.312,109,2182,20553527296,27990134784,2835091456,0,1,0,0,0,0,0,5.294,0,6,37,9
2017-Feb-07 16:49:52.986,3.432,109,2182,20553527296,27990134784,2835107840,0,1,0,0,0,0,0,8.726,0,6,19,12
2017-Feb-07 16:50:03.001,0.000,108,2180,20553498624,27988037632,2835095552,0,1,0,0,0,0,0,3.417,0,6,17,8
2017-Feb-07 16:50:13.016,0.156,108,2180,20553498624,27988037632,2833403904,0,1,0,0,0,0,0,28.028,0,7,142,11
2017-Feb-07 16:50:23.031,0.000,109,2180,20553527296,27990134784,2834255872,0,1,0,0,0,0,0,23.043,0,6,135,18
2017-Feb-07 16:50:33.030,0.000,109,2180,20553527296,27990134784,2837299200,0,1,0,0,0,0,0,3.578,0,6,54,9
2017-Feb-07 16:50:43.045,0.000,109,2180,20553527296,27990134784,2839224320,0,1,0,0,0,0,0,5.753,0,6,50,8
2017-Feb-07 16:50:53.060,3.427,109,2182,20553527296,27990134784,2838921216,0,1,0,0,0,0,0,8.868,0,6,52,9
2017-Feb-07 16:51:03.060,0.624,109,2182,20553527296,27990134784,2831785984,0,1,0,0,0,0,0,10.286,0,6,90,12
2017-Feb-07 16:51:13.075,0.000,109,2182,20553527296,27990134784,2830172160,0,1,0,0,0,0,0,4.351,0,7,34,10
2017-Feb-07 16:51:23.090,0.000,109,2182,20553527296,27990134784,2825670656,0,1,0,0,0,0,0,8.090,0,6,1238,23
2017-Feb-07 16:51:33.089,0.312,108,2180,20553502720,27988037632,2825461760,0,1,0,0,0,0,0,3.734,0,6,20,9
2017-Feb-07 16:51:43.104,0.156,108,2180,20553502720,27988037632,2827567104,0,1,0,0,0,0,0,4.663,0,6,23,8
2017-Feb-07 16:51:53.119,3.115,109,2180,20553527296,27990134784,2825080832,0,1,0,0,0,0,0,8.868,0,6,102,12
2017-Feb-07 16:52:03.134,0.156,109,2180,20553527296,27990134784,2824802304,0,1,0,0,0,0,0,3.728,0,6,43,8
2017-Feb-07 16:52:13.149,0.000,109,2180,20553527296,27990134784,2822332416,0,1,0,0,0,0,0,13.386,0,7,140,24
2017-Feb-07 16:52:23.164,0.000,109,2182,20553527296,27990134784,2822979584,0,1,0,0,0,0,0,46.564,0,6,250,20
2017-Feb-07 16:52:33.179,0.000,109,2182,20553527296,27990134784,2823114752,0,1,0,0,0,0,0,3.261,0,6,65,9
2017-Feb-07 16:52:43.194,0.000,109,2182,20553527296,27990134784,2834829312,0,1,0,0,0,0,0,5.597,0,6,54,8
2017-Feb-07 16:52:53.209,2.960,109,2182,20553527296,27990134784,2832166912,0,1,0,0,0,0,0,10.893,0,6,143,14
2017-Feb-07 16:53:03.224,0.000,108,2180,20553498624,27988037632,2833485824,0,1,0,0,0,0,0,5.753,0,6,79,10
2017-Feb-07 16:53:13.239,0.156,108,2180,20553498624,27988037632,2833756160,0,1,0,0,0,0,0,33.480,0,7,1502,59
2017-Feb-07 16:53:23.254,0.000,109,2180,20553527296,27990134784,2833457152,0,1,0,0,0,0,0,6.376,0,6,64,24
2017-Feb-07 16:53:33.269,0.000,109,2180,20553527296,27990134784,2833428480,0,1,0,0,0,0,0,4.974,0,6,35,8
2017-Feb-07 16:53:43.284,0.156,109,2180,20553527296,27990134784,2833563648,0,1,0,0,0,0,0,5.130,0,6,18,9
2017-Feb-07 16:53:53.299,3.115,109,2182,20553527296,27990134784,2836045824,0,1,0,0,0,0,0,8.557,0,6,19,10
2017-Feb-07 16:54:03.314,0.312,109,2182,20553527296,27990134784,2835582976,0,1,0,0,0,0,0,4.195,0,6,21,8
2017-Feb-07 16:54:13.329,0.000,109,2182,20553527296,27990134784,2835382272,0,1,0,0,0,0,0,3.728,0,7,18,10
2017-Feb-07 16:54:23.344,0.156,109,2182,20553527296,27990134784,2835628032,0,1,0,0,0,0,0,47.187,0,6,234,19
2017-Feb-07 16:54:33.344,0.312,108,2180,20553502720,27988037632,2836254720,0,1,0,0,0,0,0,4.982,0,6,34,11
2017-Feb-07 16:54:43.359,0.000,108,2180,20553502720,27988037632,2836692992,0,1,0,0,0,0,0,4.819,0,6,19,9
2017-Feb-07 16:54:53.374,1.713,109,2179,20553527296,27990134784,2838196224,0,1,0,0,0,0,0,6.688,0,6,17,8
2017-Feb-07 16:55:03.389,1.713,109,2180,20553527296,27990134784,2837495808,0,1,0,0,0,0,0,6.220,0,6,18,8
2017-Feb-07 16:55:13.404,0.000,109,2180,20553527296,27990134784,2837209088,0,1,0,0,0,0,0,4.040,0,7,18,10
2017-Feb-07 16:55:23.403,0.156,109,2180,20553527296,27990134784,2836885504,0,1,0,0,0,0,0,4.046,0,6,37,18
2017-Feb-07 16:55:33.418,0.000,109,2182,20553527296,27990134784,2836303872,0,1,0,0,0,0,0,5.130,0,6,30,8
2017-Feb-07 16:55:43.433,0.156,109,2182,20553527296,27990134784,2834165760,0,1,0,0,0,0,0,10.426,0,6,104,10
2017-Feb-07 16:55:53.448,0.000,109,2182,20553527296,27990134784,2733916160,0,1,0,0,0,0,0,67.593,0,6,154,14
2017-Feb-07 16:56:03.448,3.432,108,2180,20553498624,27988037632,2562383872,0,1,0,0,0,0,0,112.005,0,6,174,9
2017-Feb-07 16:56:13.463,0.000,108,2180,20553498624,27988037632,2821148672,0,1,0,0,0,0,0,47.966,0,7,139,106
2017-Feb-07 16:56:23.478,0.000,109,2180,20553527296,27990134784,2818818048,0,1,0,0,0,0,0,68.060,0,3,217,136
2017-Feb-07 16:56:33.493,0.000,109,2182,20553527296,27990134784,2824777728,0,1,0,0,0,0,0,45.785,0,9,188,16
2017-Feb-07 16:56:43.508,0.000,109,2182,20553527296,27990134784,2828103680,0,1,0,0,0,0,0,5.286,0,3,20,5
2017-Feb-07 16:56:53.523,0.000,109,2182,20553527296,27990134784,2827943936,0,1,0,0,0,0,0,4.351,0,6,21,8
2017-Feb-07 16:57:03.538,3.427,109,2182,20553527296,27990134784,2827059200,0,1,0,0,0,0,0,6.688,0,6,36,8
2017-Feb-07 16:57:13.553,0.312,109,2182,20553527296,27990134784,2818994176,0,1,0,0,0,0,0,25.536,0,7,284,78
2017-Feb-07 16:57:23.568,0.000,109,2182,20553527296,27990134784,2823262208,0,1,0,0,0,0,0,33.324,0,6,472,340
2017-Feb-07 16:57:33.583,0.000,108,2180,20553502720,27988037632,2824183808,0,1,0,0,0,0,0,5.442,0,6,60,8
2017-Feb-07 16:57:43.582,0.312,108,2180,20553502720,27988037632,2827051008,0,1,0,0,0,0,0,6.698,0,6,21,9
2017-Feb-07 16:57:53.582,0.468,109,2180,20553527296,27990134784,2827628544,0,1,0,0,0,0,0,6.230,0,6,57,10
2017-Feb-07 16:58:03.597,3.271,109,2180,20553527296,27990134784,2827005952,0,1,0,0,0,0,0,6.844,0,8,54,10
2017-Feb-07 16:58:13.612,0.156,109,2180,20553527296,27990134784,2833956864,0,1,0,0,0,0,0,5.597,0,6,499,9
2017-Feb-07 16:58:23.627,20.873,109,2179,20553527296,27990134784,2834808832,0,1,0,0,0,0,0,26.003,2,6,43,18
2017-Feb-07 16:58:33.626,47.583,109,2182,20553527296,27990134784,2833580032,0,1,0,0,0,0,0,99.368,1,6,201,12
2017-Feb-07 16:58:43.641,0.000,109,2182,20553527296,27990134784,2834829312,0,1,0,0,0,0,0,7.778,0,6,17,8
2017-Feb-07 16:58:53.656,0.000,109,2182,20553527296,27990134784,2834759680,0,1,0,0,0,0,0,5.286,0,6,20,8
2017-Feb-07 16:59:03.671,3.115,108,2180,20553498624,27988037632,2834829312,0,1,0,0,0,0,0,6.220,0,8,22,10
2017-Feb-07 16:59:13.670,0.000,108,2180,20553498624,27988037632,2834468864,0,1,0,0,0,0,0,4.202,0,6,22,8
2017-Feb-07 16:59:23.685,0.000,108,2180,20553498624,27988037632,2835599360,0,1,0,0,0,0,0,3.417,0,6,51,18
2017-Feb-07 16:59:33.700,0.156,109,2180,20553527296,27990134784,2835456000,0,1,0,0,0,0,0,4.974,0,6,22,9
2017-Feb-07 16:59:43.715,0.000,109,2180,20553527296,27990134784,2836594688,0,1,0,0,0,0,0,4.974,0,6,19,8
2017-Feb-07 16:59:53.730,0.000,109,2182,20553527296,27990134784,2836635648,0,1,0,0,0,0,0,4.974,0,6,18,10
2017-Feb-07 17:00:03.745,3.115,109,2182,20553527296,27990134784,2836750336,0,1,0,0,0,0,0,6.220,0,8,17,10
2017-Feb-07 17:00:13.760,0.000,109,2182,20553527296,27990134784,2836492288,0,1,0,0,0,0,0,3.728,0,6,38,14
2017-Feb-07 17:00:23.775,0.000,109,2182,20553527296,27990134784,2836848640,0,1,0,0,0,0,0,4.040,0,6,42,19
2017-Feb-07 17:00:33.790,0.000,108,2180,20553502720,27988037632,2834137088,0,1,0,0,0,0,0,27.561,0,6,116,11
2017-Feb-07 17:00:43.805,0.000,108,2180,20553502720,27988037632,2837409792,0,1,0,0,0,0,0,24.289,0,6,120,9
2017-Feb-07 17:00:53.820,0.000,109,2180,20553527296,27990134784,2837123072,0,1,0,0,0,0,0,5.130,0,6,23,14
2017-Feb-07 17:01:03.835,3.115,109,2180,20553527296,27990134784,2836713472,0,1,0,0,0,0,0,6.844,0,8,19,10
2017-Feb-07 17:01:13.850,0.156,109,2180,20553527296,27990134784,2836709376,0,1,0,0,0,0,0,5.286,0,6,18,8
2017-Feb-07 17:01:23.865,0.467,109,2180,20553527296,27990134784,2836783104,0,1,0,0,0,0,0,3.884,0,6,31,18
2017-Feb-07 17:01:33.865,0.156,109,2182,20553527296,27990134784,2837413888,0,1,0,0,0,0,0,5.294,0,6,20,9
2017-Feb-07 17:01:43.880,0.156,109,2182,20553527296,27990134784,2838532096,0,1,0,0,0,0,0,5.909,0,6,22,9
2017-Feb-07 17:01:53.895,0.156,109,2182,20553527296,27990134784,2839306240,0,1,0,0,0,0,0,5.286,0,6,20,10
2017-Feb-07 17:02:03.910,3.115,108,2180,20553498624,27988037632,2840948736,0,1,0,0,0,0,0,5.753,0,8,19,10
2017-Feb-07 17:02:13.909,0.156,108,2180,20553498624,27988037632,2837766144,0,1,0,0,0,0,0,13.407,0,6,78,19
2017-Feb-07 17:02:23.924,0.000,108,2180,20553498624,27988037632,2836275200,0,1,0,0,0,0,0,22.576,0,6,50,28
2017-Feb-07 17:02:33.939,0.156,109,2180,20553527296,27990134784,2837594112,0,1,0,0,0,0,0,3.884,0,6,21,9
2017-Feb-07 17:02:43.954,0.156,109,2180,20553527296,27990134784,2838089728,0,1,0,0,0,0,0,47.343,0,6,210,11
2017-Feb-07 17:02:53.969,0.000,109,2182,20553527296,27990134784,2837921792,0,1,0,0,0,0,0,4.974,0,6,17,8
2017-Feb-07 17:03:03.984,3.271,109,2182,20553527296,27990134784,2839756800,0,1,0,0,0,0,0,7.467,0,8,44,10
2017-Feb-07 17:03:13.999,0.156,109,2182,20553527296,27990134784,2839863296,0,1,0,0,0,0,0,7.311,0,6,529,10
2017-Feb-07 17:03:23.999,0.156,109,2182,20553527296,27990134784,2840231936,0,1,0,0,0,0,0,4.982,0,6,50,18
2017-Feb-07 17:03:34.014,0.156,108,2180,20553502720,27988037632,2840051712,0,1,0,0,0,0,0,8.557,0,6,25,9
2017-Feb-07 17:03:44.029,0.000,108,2179,20553502720,27988037632,2841817088,0,1,0,0,0,0,0,5.597,0,6,20,9
2017-Feb-07 17:03:54.044,0.000,109,2180,20553527296,27990134784,2841554944,0,1,0,0,0,0,0,4.819,0,3,22,7
2017-Feb-07 17:04:04.059,3.115,109,2180,20553527296,27990134784,2841190400,0,1,0,0,0,0,0,6.532,0,8,18,10
2017-Feb-07 17:04:14.074,0.000,109,2180,20553527296,27990134784,2841210880,0,1,0,0,0,0,0,3.417,0,6,17,8
2017-Feb-07 17:04:24.073,0.156,109,2180,20553527296,27990134784,2841862144,0,1,0,0,0,0,0,3.110,0,6,46,18
2017-Feb-07 17:04:34.088,0.000,109,2182,20553527296,27990134784,2841669632,0,1,0,0,0,0,0,5.130,0,6,20,9
2017-Feb-07 17:04:44.103,0.000,109,2182,20553527296,27990134784,2842214400,0,1,0,0,0,0,0,46.564,0,6,193,10
2017-Feb-07 17:04:54.118,0.000,109,2182,20553527296,27990134784,2842398720,0,1,0,0,0,0,0,6.999,0,6,36,9
2017-Feb-07 17:05:04.133,3.115,108,2180,20553498624,27988037632,2842664960,0,1,0,0,0,0,0,6.688,0,8,32,10
2017-Feb-07 17:05:14.148,0.000,108,2180,20553498624,27988037632,2842439680,0,1,0,0,0,0,0,3.261,0,6,19,8
2017-Feb-07 17:05:24.163,0.000,108,2180,20553498624,27988037632,2842292224,0,1,0,0,0,0,0,4.819,0,6,34,18
2017-Feb-07 17:05:34.178,0.000,109,2180,20553527296,27990134784,2842472448,0,1,0,0,0,0,0,6.220,0,6,22,8
2017-Feb-07 17:05:44.193,0.000,109,2180,20553527296,27990134784,2842398720,0,1,0,0,0,0,0,4.974,0,6,18,9
2017-Feb-07 17:05:54.208,0.000,109,2182,20553527296,27990134784,2842873856,0,1,0,0,0,0,0,6.220,0,6,19,10
2017-Feb-07 17:06:04.223,3.271,109,2182,20553527296,27990134784,2837012480,0,1,0,0,0,0,0,11.361,0,8,60,12
2017-Feb-07 17:06:14.238,0.000,109,2182,20553527296,27990134784,2836099072,0,1,0,0,0,0,0,4.663,0,6,41,10
2017-Feb-07 17:06:24.253,0.156,109,2182,20553527296,27990134784,2836090880,0,1,0,0,0,0,0,4.195,0,6,49,19
2017-Feb-07 17:06:34.268,0.156,108,2180,20553502720,27988037632,2836140032,0,1,0,0,0,0,0,5.753,0,6,19,9
2017-Feb-07 17:06:44.283,0.000,108,2180,20553502720,27988037632,2836119552,0,1,0,0,0,0,0,4.974,0,6,24,10
2017-Feb-07 17:06:54.298,0.000,109,2180,20553527296,27990134784,2836471808,0,1,0,0,0,0,0,47.655,0,6,203,9
2017-Feb-07 17:07:04.313,3.115,109,2180,20553527296,27990134784,2835734528,0,1,0,0,0,0,0,6.532,0,8,18,10
2017-Feb-07 17:07:14.328,0.156,109,2180,20553527296,27990134784,2837331968,0,1,0,0,0,0,0,4.819,0,6,37,13
2017-Feb-07 17:07:24.343,0.000,109,2180,20553527296,27990134784,2834321408,0,1,0,0,0,0,0,11.984,0,6,118,25
2017-Feb-07 17:07:34.343,0.312,109,2182,20553527296,27990134784,2837458944,0,1,0,0,0,0,0,6.074,0,6,20,9
2017-Feb-07 17:07:44.342,0.312,109,2182,20553527296,27990134784,2840502272,0,1,0,0,0,0,0,5.138,0,6,31,9
2017-Feb-07 17:07:54.357,0.000,109,2182,20553527296,27990134784,2840506368,0,1,0,0,0,0,0,5.597,0,6,19,10
2017-Feb-07 17:08:04.372,3.427,108,2180,20553498624,27988037632,2840506368,0,1,0,0,0,0,0,11.517,0,8,74,11
2017-Feb-07 17:08:14.372,0.156,108,2180,20553498624,27988037632,2841591808,0,1,0,0,0,0,0,5.138,0,6,500,9
2017-Feb-07 17:08:24.387,0.000,108,2180,20553498624,27988037632,2840670208,0,1,0,0,0,0,0,9.024,0,6,104,49
2017-Feb-07 17:08:34.402,0.000,109,2180,20553527296,27990134784,2840092672,0,1,0,0,0,0,0,5.442,0,6,27,10
2017-Feb-07 17:08:44.417,0.000,109,2180,20553527296,27990134784,2840842240,0,1,0,0,0,0,0,4.974,0,6,19,9
2017-Feb-07 17:08:54.432,0.000,109,2182,20553527296,27990134784,2840772608,0,1,0,0,0,0,0,47.343,0,6,198,11
2017-Feb-07 17:09:04.447,3.271,109,2182,20553527296,27990134784,2840395776,0,1,0,0,0,0,0,6.844,0,8,25,10
2017-Feb-07 17:09:14.462,0.156,109,2182,20553527296,27990134784,2841702400,0,1,0,0,0,0,0,3.572,0,6,18,8
2017-Feb-07 17:09:24.477,0.000,109,2182,20553527296,27990134784,2841571328,0,1,0,0,0,0,0,5.130,0,6,29,18
2017-Feb-07 17:09:34.492,0.000,108,2180,20553502720,27988037632,2842193920,0,1,0,0,0,0,0,6.065,0,6,51,8
2017-Feb-07 17:09:44.507,0.000,108,2180,20553502720,27988037632,2843721728,0,1,0,0,0,0,0,4.974,0,6,42,9
2017-Feb-07 17:09:54.522,0.000,109,2180,20553527296,27990134784,2848108544,0,1,0,0,0,0,0,6.688,0,6,38,10
2017-Feb-07 17:10:04.537,3.271,109,2180,20553527296,27990134784,2848714752,0,1,0,0,0,0,0,6.844,0,8,32,10
2017-Feb-07 17:10:14.552,0.000,109,2180,20553527296,27990134784,2848284672,0,1,0,0,0,0,0,4.040,0,6,46,8
2017-Feb-07 17:10:24.567,0.000,109,2180,20553527296,27990134784,2849562624,0,1,0,0,0,0,0,4.195,0,6,44,18
2017-Feb-07 17:10:34.582,0.000,109,2182,20553527296,27990134784,2855399424,0,1,0,0,0,0,0,8.090,0,6,28,9
2017-Feb-07 17:10:44.597,0.000,109,2182,20553527296,27990134784,2848473088,0,1,0,0,0,0,0,6.065,0,6,30,8
2017-Feb-07 17:10:54.612,0.000,109,2182,20553527296,27990134784,2846711808,0,1,0,0,0,0,0,26.626,0,6,141,10
2017-Feb-07 17:11:04.627,3.115,108,2180,20553498624,27988037632,2846306304,0,1,0,0,0,0,0,27.872,0,5,143,8
2017-Feb-07 17:11:14.642,0.000,108,2180,20553498624,27988037632,2845880320,0,1,0,0,0,0,0,3.728,0,9,24,11
2017-Feb-07 17:11:24.657,0.000,108,2180,20553498624,27988037632,2846597120,0,1,0,0,0,0,0,4.663,0,3,29,14
2017-Feb-07 17:11:34.672,0.000,109,2180,20553527296,27990134784,2845757440,0,1,0,0,0,0,0,5.286,0,6,21,8
2017-Feb-07 17:11:44.687,0.312,109,2180,20553527296,27990134784,2844921856,0,1,0,0,0,0,0,6.532,0,6,50,9
2017-Feb-07 17:11:54.702,0.000,109,2182,20553527296,27990134784,2844528640,0,1,0,0,0,0,0,5.286,0,6,131,12
2017-Feb-07 17:12:04.717,3.271,109,2182,20553527296,27990134784,2843246592,0,1,0,0,0,0,0,6.376,0,8,126,10
2017-Feb-07 17:12:14.732,0.000,109,2182,20553527296,27990134784,2843893760,0,1,0,0,0,0,0,3.417,0,6,319,10
2017-Feb-07 17:12:24.731,0.156,109,2182,20553527296,27990134784,2834194432,0,1,0,0,0,0,0,59.430,0,6,980,397
2017-Feb-07 17:12:34.746,0.000,108,2180,20553502720,27988037632,2836496384,0,1,0,0,0,0,0,17.280,0,6,347,26
2017-Feb-07 17:12:44.746,0.312,108,2180,20553502720,27988037632,2843758592,0,1,0,0,0,0,0,7.946,0,6,410,9
2017-Feb-07 17:12:54.761,0.156,109,2180,20553527296,27990134784,2842492928,0,1,0,0,0,0,0,8.557,0,6,138,14
2017-Feb-07 17:13:04.776,3.115,109,2180,20553527296,27990134784,2841059328,0,1,0,0,0,0,0,49.524,0,8,225,12
2017-Feb-07 17:13:14.791,0.000,109,2180,20553527296,27990134784,2841473024,0,1,0,0,0,0,0,7.622,0,6,510,9
2017-Feb-07 17:13:24.806,0.000,109,2180,20553527296,27990134784,2843275264,0,1,0,0,0,0,0,3.728,0,6,86,17
2017-Feb-07 17:13:34.821,0.156,109,2182,20553527296,27990134784,2844942336,0,1,0,0,0,0,0,5.286,0,6,50,8
2017-Feb-07 17:13:44.836,0.000,109,2182,20553527296,27990134784,2846822400,0,1,0,0,0,0,0,6.376,0,6,30,9
2017-Feb-07 17:13:54.851,0.000,109,2182,20553527296,27990134784,2848538624,0,1,0,0,0,0,0,5.753,0,6,92,10
2017-Feb-07 17:14:04.850,3.588,108,2180,20553498624,27988037632,2848227328,0,1,0,0,0,0,0,7.478,0,8,142,12
2017-Feb-07 17:14:14.865,0.156,108,2180,20553498624,27988037632,2848661504,0,1,0,0,0,0,0,4.507,0,6,131,8
2017-Feb-07 17:14:24.880,0.000,108,2180,20553498624,27988037632,2848948224,0,1,0,0,0,0,0,3.728,0,6,142,18
2017-Feb-07 17:14:34.895,0.000,109,2180,20553527296,27990134784,2849890304,0,1,0,0,0,0,0,5.286,0,6,69,9
2017-Feb-07 17:14:44.910,0.000,109,2180,20553527296,27990134784,2849808384,0,1,0,0,0,0,0,4.819,0,6,119,8
2017-Feb-07 17:14:54.925,0.000,109,2182,20553527296,27990134784,2849320960,0,1,0,0,0,0,0,5.597,0,6,147,8
2017-Feb-07 17:15:04.940,3.271,109,2182,20553527296,27990134784,2848366592,0,1,0,0,0,0,0,46.876,0,8,308,11
2017-Feb-07 17:15:14.955,0.000,109,2182,20553527296,27990134784,2849415168,0,1,0,0,0,0,0,4.819,0,6,123,9
2017-Feb-07 17:15:24.970,0.000,109,2182,20553527296,27990134784,2849484800,0,1,0,0,0,0,0,3.884,0,6,62,18
2017-Feb-07 17:15:34.985,0.000,108,2180,20553502720,27988037632,2849607680,0,1,0,0,0,0,0,4.819,0,6,54,8
2017-Feb-07 17:15:45.000,0.000,108,2180,20553502720,27988037632,2850439168,0,1,0,0,0,0,0,5.286,0,6,45,9
2017-Feb-07 17:15:55.015,0.156,109,2180,20553527296,27990134784,2853801984,0,1,0,0,0,0,0,5.909,0,6,47,10
2017-Feb-07 17:16:05.030,3.271,109,2180,20553527296,27990134784,2852937728,0,1,0,0,0,0,0,7.622,0,8,39,10
2017-Feb-07 17:16:15.045,0.156,109,2180,20553527296,27990134784,2852675584,0,1,0,0,0,0,0,4.040,0,6,24,11
2017-Feb-07 17:16:25.060,0.000,109,2180,20553527296,27990134784,2852757504,0,1,0,0,0,0,0,4.195,0,6,30,18
2017-Feb-07 17:16:35.075,0.000,109,2182,20553527296,27990134784,2852642816,0,1,0,0,0,0,0,5.286,0,6,20,9
2017-Feb-07 17:16:45.090,0.000,109,2182,20553527296,27990134784,2852876288,0,1,0,0,0,0,0,4.974,0,6,28,8
2017-Feb-07 17:16:55.105,0.000,109,2182,20553527296,27990134784,2852315136,0,1,0,0,0,0,0,5.130,0,6,29,8
2017-Feb-07 17:17:05.120,3.115,108,2180,20553498624,27988037632,2850934784,0,1,0,0,0,0,0,8.245,0,8,29,13
2017-Feb-07 17:17:15.135,0.000,108,2180,20553498624,27988037632,2852704256,0,1,0,0,0,0,0,46.720,0,6,553,32
2017-Feb-07 17:17:25.150,0.156,108,2180,20553498624,27988037632,2846646272,0,1,0,0,0,0,0,12.451,0,6,212,42
2017-Feb-07 17:17:35.165,0.156,109,2180,20553527296,27990134784,2847547392,0,1,0,0,0,0,0,5.597,0,6,21,8
2017-Feb-07 17:17:45.180,0.467,109,2180,20553527296,27990134784,2848763904,0,1,0,0,0,0,0,5.597,0,6,52,8
2017-Feb-07 17:17:55.195,0.000,109,2182,20553527296,27990134784,2850107392,0,1,0,0,0,0,0,5.442,0,6,53,10
2017-Feb-07 17:18:05.210,3.271,109,2182,20553527296,27990134784,2850496512,0,1,0,0,0,0,0,8.713,0,8,57,10
2017-Feb-07 17:18:15.225,0.000,109,2182,20553527296,27990134784,2845700096,0,1,0,0,0,0,0,13.074,0,3,549,7
2017-Feb-07 17:18:25.240,0.000,109,2182,20553527296,27990134784,2848645120,0,1,0,0,0,0,0,38.620,0,9,585,43
2017-Feb-07 17:18:35.255,0.000,108,2180,20553502720,27988037632,2848968704,0,1,0,0,0,0,0,4.351,0,3,26,6
2017-Feb-07 17:18:45.270,0.467,108,2180,20553502720,27988037632,2849427456,0,1,0,0,0,0,0,10.582,0,6,164,34
2017-Feb-07 17:18:55.285,0.156,109,2180,20553527296,27990134784,2852986880,0,1,0,0,0,0,0,13.230,0,6,272,43
2017-Feb-07 17:19:05.300,3.115,109,2180,20553527296,27990134784,2852708352,0,1,0,0,0,0,0,4.663,0,8,20,10
2017-Feb-07 17:19:15.315,0.156,109,2180,20553527296,27990134784,2851885056,0,1,0,0,0,0,0,46.097,0,6,212,11
2017-Feb-07 17:19:25.330,0.000,109,2180,20553527296,27990134784,2851663872,0,1,0,0,0,0,0,9.180,0,6,85,17
2017-Feb-07 17:19:35.345,0.000,109,2182,20553527296,27990134784,2851258368,0,1,0,0,0,0,0,7.778,0,6,90,8
2017-Feb-07 17:19:45.360,0.156,109,2182,20553527296,27990134784,2852552704,0,1,0,0,0,0,0,4.819,0,6,21,8
2017-Feb-07 17:19:55.375,0.156,109,2182,20553527296,27990134784,2852560896,0,1,0,0,0,0,0,5.753,0,6,19,10
2017-Feb-07 17:20:05.390,3.271,108,2180,20553498624,27988037632,2853392384,0,1,0,0,0,0,0,7.311,0,8,20,10
2017-Feb-07 17:20:15.390,0.000,108,2180,20553498624,27988037632,2853453824,0,1,0,0,0,0,0,4.358,0,6,22,8
2017-Feb-07 17:20:25.405,0.000,108,2180,20553498624,27988037632,2853441536,0,1,0,0,0,0,0,4.040,0,6,32,18
2017-Feb-07 17:20:35.435,0.156,109,2180,20553527296,27990134784,2853322752,0,1,0,0,0,0,0,5.589,0,6,23,9
2017-Feb-07 17:20:45.450,0.000,109,2180,20553527296,27990134784,2853748736,0,1,0,0,0,0,0,4.195,0,6,22,9
2017-Feb-07 17:20:55.450,0.312,109,2181,20553527296,27990134784,2853572608,0,1,0,0,0,0,0,6.698,0,6,28,8
2017-Feb-07 17:21:05.465,3.271,109,2182,20553527296,27990134784,2842300416,0,1,0,0,0,0,0,12.140,0,8,422,14
2017-Feb-07 17:21:15.480,0.156,109,2182,20553527296,27990134784,2840645632,0,1,0,0,0,0,0,27.093,0,6,133,10
